#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 767800      4.51e-01      3.38e-04      3.83e-01    2.0e-06
 767900      4.57e-01      1.42e-03      3.86e-01    2.0e-06
 768000      2.64e-01      7.60e-04      2.21e-01    2.0e-06
 768100      2.83e-01      3.37e-04      2.40e-01    2.0e-06
 768200      4.03e-01      1.03e-03      3.40e-01    2.0e-06
 768300      2.76e-01      2.11e-03      2.10e-01    2.0e-06
 768400      9.21e-02      3.27e-04      7.73e-02    2.0e-06
 768500      2.32e-01      8.80e-05      1.97e-01    2.0e-06
 768600      2.32e-01      1.97e-04      1.96e-01    2.0e-06
 768700      4.22e-01      2.03e-05      3.58e-01    2.0e-06
 768800      4.54e-01      7.88e-04      3.85e-01    2.0e-06
 768900      2.56e-01      6.65e-04      2.15e-01    2.0e-06
 769000      2.50e-01      9.32e-04      2.07e-01    2.0e-06
 769100      1.63e-01      1.78e-04      1.38e-01    2.0e-06
 769200      1.07e-01      1.24e-03      8.12e-02    2.0e-06
 769300      2.66e-01      8.95e-05      2.26e-01    2.0e-06
 769400      2.35e-01      1.80e-04      1.99e-01    2.0e-06
 769500      2.40e-01      7.87e-04      2.00e-01    2.0e-06
 769600      1.40e-01      5.84e-04      1.17e-01    2.0e-06
 769700      2.42e-01      3.92e-04      2.05e-01    2.0e-06
 769800      2.58e-01      8.64e-05      2.19e-01    2.0e-06
 769900      2.82e-01      6.07e-05      2.39e-01    2.0e-06
 770000      2.47e-01      1.32e-04      2.11e-01    1.9e-06
 770100      2.55e-01      1.32e-03      2.08e-01    1.9e-06
 770200      2.42e-01      4.39e-05      2.07e-01    1.9e-06
 770300      1.01e-01      3.63e-04      8.51e-02    1.9e-06
 770400      1.16e-01      4.56e-04      9.76e-02    1.9e-06
 770500      2.74e-01      5.98e-04      2.32e-01    1.9e-06
 770600      4.83e-01      2.12e-03      4.09e-01    1.9e-06
 770700      1.15e-01      5.91e-04      9.66e-02    1.9e-06
 770800      2.52e-01      1.05e-03      2.09e-01    1.9e-06
 770900      2.43e-01      1.48e-04      2.08e-01    1.9e-06
 771000      2.47e-01      8.52e-04      2.07e-01    1.9e-06
 771100      2.42e-01      4.92e-04      2.05e-01    1.9e-06
 771200      1.20e-01      4.93e-04      1.01e-01    1.9e-06
 771300      2.43e-01      3.54e-05      2.08e-01    1.9e-06
 771400      2.29e-01      4.64e-04      1.95e-01    1.9e-06
 771500      2.62e-01      7.74e-04      2.21e-01    1.9e-06
 771600      1.03e-01      7.16e-05      8.76e-02    1.9e-06
 771700      2.49e-01      7.82e-05      2.13e-01    1.9e-06
 771800      1.26e-01      6.37e-04      1.06e-01    1.9e-06
 771900      2.70e-01      3.69e-04      2.30e-01    1.9e-06
 772000      1.43e-01      6.06e-04      1.20e-01    1.9e-06
 772100      2.49e-01      3.42e-04      2.12e-01    1.9e-06
 772200      2.44e-01      4.62e-04      2.07e-01    1.9e-06
 772300      2.13e-01      6.76e-04      1.79e-01    1.9e-06
 772400      2.11e-01      2.24e-04      1.80e-01    1.9e-06
 772500      1.12e-01      3.14e-04      9.53e-02    1.9e-06
 772600      2.34e-01      6.34e-04      1.97e-01    1.9e-06
 772700      1.42e-01      3.67e-04      1.21e-01    1.9e-06
 772800      1.52e-01      4.52e-04      1.29e-01    1.9e-06
 772900      2.61e-01      1.10e-03      2.16e-01    1.9e-06
 773000      2.51e-01      2.29e-04      2.14e-01    1.9e-06
 773100      2.42e-01      5.20e-04      2.05e-01    1.9e-06
 773200      1.40e-01      1.88e-03      1.02e-01    1.9e-06
 773300      2.31e-01      4.05e-05      1.97e-01    1.9e-06
 773400      2.97e-01      1.53e-03      2.42e-01    1.9e-06
 773500      2.26e-01      2.53e-04      1.93e-01    1.9e-06
 773600      2.25e-01      2.17e-05      1.92e-01    1.9e-06
 773700      1.32e-01      4.83e-04      1.12e-01    1.9e-06
 773800      2.77e-01      4.60e-04      2.36e-01    1.9e-06
 773900      2.28e-01      5.72e-04      1.93e-01    1.9e-06
 774000      2.35e-01      6.09e-04      1.98e-01    1.9e-06
 774100      1.10e-01      3.31e-05      9.39e-02    1.9e-06
 774200      2.44e-01      4.52e-04      2.08e-01    1.9e-06
 774300      2.50e-01      4.23e-04      2.13e-01    1.9e-06
 774400      2.61e-01      7.27e-04      2.20e-01    1.9e-06
 774500      4.69e-01      1.81e-03      3.98e-01    1.9e-06
 774600      2.58e-01      3.56e-04      2.19e-01    1.9e-06
 774700      1.06e-01      5.20e-04      8.87e-02    1.9e-06
 774800      2.50e-01      6.60e-04      2.11e-01    1.9e-06
 774900      2.59e-01      7.95e-04      2.18e-01    1.9e-06
 775000      2.24e-01      1.84e-04      1.93e-01    1.8e-06
 775100      2.48e-01      5.05e-04      2.11e-01    1.8e-06
 775200      1.31e-01      9.70e-04      1.07e-01    1.8e-06
 775300      1.18e-01      8.80e-04      9.67e-02    1.8e-06
 775400      1.16e-01      1.74e-04      9.96e-02    1.8e-06
 775500      1.27e-01      4.46e-05      1.09e-01    1.8e-06
 775600      9.97e-02      6.98e-04      8.25e-02    1.8e-06
 775700      2.46e-01      1.51e-03      1.98e-01    1.8e-06
 775800      2.46e-01      5.48e-04      2.10e-01    1.8e-06
 775900      1.18e-01      2.36e-04      1.02e-01    1.8e-06
 776000      1.59e-01      2.59e-03      1.06e-01    1.8e-06
 776100      4.69e-01      4.40e-03      3.88e-01    1.8e-06
 776200      2.76e-01      1.77e-03      2.21e-01    1.8e-06
 776300      1.37e-01      2.20e-03      9.11e-02    1.8e-06
 776400      3.01e-01      5.32e-05      2.58e-01    1.8e-06
 776500      9.16e-02      4.31e-04      7.74e-02    1.8e-06
 776600      9.51e-02      8.12e-04      7.71e-02    1.8e-06
 776700      4.85e-01      3.12e-03      4.10e-01    1.8e-06
 776800      2.27e-01      1.29e-05      1.95e-01    1.8e-06
 776900      2.64e-01      2.04e-04      2.27e-01    1.8e-06
 777000      1.07e-01      2.24e-04      9.21e-02    1.8e-06
 777100      2.36e-01      7.41e-04      1.99e-01    1.8e-06
 777200      2.51e-01      1.72e-04      2.16e-01    1.8e-06
 777300      2.32e-01      4.07e-04      1.99e-01    1.8e-06
 777400      2.40e-01      2.25e-04      2.06e-01    1.8e-06
 777500      2.70e-01      2.26e-03      2.03e-01    1.8e-06
 777600      2.41e-01      4.12e-04      2.07e-01    1.8e-06
 777700      1.40e-01      5.80e-05      1.20e-01    1.8e-06
 777800      2.27e-01      7.78e-04      1.91e-01    1.8e-06
 777900      2.25e-01      6.21e-04      1.91e-01    1.8e-06
 778000      4.48e-01      4.29e-03      3.69e-01    1.8e-06
 778100      2.46e-01      5.07e-04      2.10e-01    1.8e-06
 778200      1.05e-01      2.87e-04      8.96e-02    1.8e-06
 778300      1.27e-01      6.32e-04      1.07e-01    1.8e-06
 778400      2.68e-01      1.11e-03      2.24e-01    1.8e-06
 778500      2.38e-01      1.66e-03      1.87e-01    1.8e-06
 778600      1.22e-01      8.48e-05      1.05e-01    1.8e-06
 778700      2.30e-01      2.88e-04      1.97e-01    1.8e-06
 778800      1.13e-01      7.59e-04      9.41e-02    1.8e-06
 778900      2.64e-01      1.06e-04      2.27e-01    1.8e-06
 779000      2.41e-01      4.87e-04      2.06e-01    1.8e-06
 779100      2.15e-01      7.43e-04      1.81e-01    1.8e-06
 779200      2.98e-01      4.91e-04      2.55e-01    1.8e-06
 779300      2.69e-01      9.91e-04      2.26e-01    1.8e-06
 779400      1.78e-01      2.24e-03      1.33e-01    1.8e-06
 779500      2.37e-01      1.74e-04      2.04e-01    1.8e-06
 779600      1.26e-01      2.05e-04      1.08e-01    1.8e-06
 779700      1.02e-01      9.46e-04      8.22e-02    1.8e-06
 779800      1.44e-01      6.50e-04      1.22e-01    1.8e-06
 779900      2.38e-01      1.09e-03      1.97e-01    1.8e-06
 780000      1.00e-01      5.46e-04      8.46e-02    1.7e-06
 780100      2.38e-01      7.15e-04      2.03e-01    1.7e-06
 780200      1.04e-01      7.52e-04      8.65e-02    1.7e-06
 780300      2.59e-01      9.37e-04      2.19e-01    1.7e-06
 780400      1.21e-01      3.07e-04      1.04e-01    1.7e-06
 780500      2.28e-01      4.42e-04      1.96e-01    1.7e-06
 780600      1.22e-01      1.06e-03      9.95e-02    1.7e-06
 780700      2.45e-01      1.09e-03      2.05e-01    1.7e-06
 780800      1.02e-01      8.59e-04      8.37e-02    1.7e-06
 780900      2.21e-01      4.82e-04      1.90e-01    1.7e-06
 781000      3.14e-01      1.63e-03      2.59e-01    1.7e-06
 781100      2.25e-01      7.50e-04      1.91e-01    1.7e-06
 781200      1.27e-01      1.01e-03      1.05e-01    1.7e-06
 781300      2.39e-01      9.72e-05      2.07e-01    1.7e-06
 781400      1.15e-01      2.17e-04      9.95e-02    1.7e-06
 781500      1.48e-01      1.84e-03      1.12e-01    1.7e-06
 781600      2.15e-01      6.73e-04      1.83e-01    1.7e-06
 781700      1.23e-01      1.12e-03      9.99e-02    1.7e-06
 781800      4.60e-01      4.99e-04      3.98e-01    1.7e-06
 781900      2.38e-01      5.01e-04      2.04e-01    1.7e-06
 782000      2.45e-01      1.47e-03      1.98e-01    1.7e-06
 782100      1.00e-01      2.71e-04      8.63e-02    1.7e-06
 782200      2.30e-01      2.66e-04      1.98e-01    1.7e-06
 782300      2.29e-01      1.83e-04      1.98e-01    1.7e-06
 782400      1.09e-01      3.76e-04      9.33e-02    1.7e-06
 782500      2.46e-01      6.04e-04      2.11e-01    1.7e-06
 782600      2.20e-01      4.66e-04      1.89e-01    1.7e-06
 782700      2.18e-01      2.47e-04      1.88e-01    1.7e-06
 782800      1.00e-01      2.15e-04      8.64e-02    1.7e-06
 782900      1.21e-01      4.92e-04      1.04e-01    1.7e-06
 783000      2.48e-01      5.54e-04      2.13e-01    1.7e-06
 783100      1.87e-01      2.90e-03      1.28e-01    1.7e-06
 783200      2.24e-01      2.21e-04      1.93e-01    1.7e-06
 783300      2.71e-01      7.97e-04      2.31e-01    1.7e-06
 783400      2.35e-01      1.87e-03      1.80e-01    1.7e-06
 783500      2.41e-01      2.63e-04      2.08e-01    1.7e-06
 783600      2.18e-01      1.31e-04      1.88e-01    1.7e-06
 783700      2.47e-01      1.12e-03      2.06e-01    1.7e-06
 783800      2.37e-01      6.77e-05      2.05e-01    1.7e-06
 783900      2.31e-01      4.58e-04      1.99e-01    1.7e-06
 784000      2.40e-01      3.83e-04      2.06e-01    1.7e-06
 784100      2.18e-01      2.64e-04      1.88e-01    1.7e-06
 784200      4.92e-01      1.07e-03      4.25e-01    1.7e-06
 784300      2.40e-01      9.93e-04      2.02e-01    1.7e-06
 784400      2.30e-01      3.39e-04      1.99e-01    1.7e-06
 784500      2.63e-01      1.04e-03      2.21e-01    1.7e-06
 784600      1.31e-01      7.35e-04      1.11e-01    1.7e-06
 784700      2.35e-01      2.20e-04      2.03e-01    1.7e-06
 784800      3.01e-01      1.76e-03      2.45e-01    1.7e-06
 784900      2.20e-01      2.04e-04      1.90e-01    1.7e-06
 785000      2.51e-01      6.72e-04      2.16e-01    1.6e-06
 785100      1.19e-01      1.28e-04      1.04e-01    1.6e-06
 785200      2.40e-01      5.38e-04      2.07e-01    1.6e-06
 785300      2.48e-01      4.48e-04      2.14e-01    1.6e-06
 785400      2.76e-01      2.17e-03      2.14e-01    1.6e-06
 785500      9.08e-02      6.55e-04      7.59e-02    1.6e-06
 785600      8.90e-02      9.08e-04      7.10e-02    1.6e-06
 785700      2.42e-01      2.85e-04      2.10e-01    1.6e-06
 785800      2.33e-01      5.11e-04      2.02e-01    1.6e-06
 785900      9.89e-02      7.21e-04      8.25e-02    1.6e-06
 786000      2.39e-01      5.08e-04      2.06e-01    1.6e-06
 786100      2.72e-01      2.66e-03      1.95e-01    1.6e-06
 786200      9.98e-02      8.19e-04      8.23e-02    1.6e-06
 786300      2.41e-01      9.86e-04      2.04e-01    1.6e-06
 786400      1.06e-01      2.06e-04      9.18e-02    1.6e-06
 786500      1.26e-01      1.28e-04      1.10e-01    1.6e-06
 786600      2.37e-01      9.33e-05      2.07e-01    1.6e-06
 786700      1.75e-01      2.62e-03      1.24e-01    1.6e-06
 786800      2.37e-01      4.73e-04      2.05e-01    1.6e-06
 786900      2.50e-01      1.10e-03      2.10e-01    1.6e-06
 787000      2.47e-01      3.42e-04      2.14e-01    1.6e-06
 787100      2.30e-01      5.51e-04      1.99e-01    1.6e-06
 787200      2.16e-01      4.34e-04      1.87e-01    1.6e-06
 787300      4.18e-01      1.30e-03      3.63e-01    1.6e-06
 787400      2.51e-01      1.67e-05      2.19e-01    1.6e-06
 787500      2.32e-01      1.02e-04      2.02e-01    1.6e-06
 787600      3.05e-01      8.75e-04      2.62e-01    1.6e-06
 787700      2.13e-01      1.36e-06      1.86e-01    1.6e-06
 787800      1.17e-01      3.86e-04      1.01e-01    1.6e-06
 787900      2.39e-01      5.34e-04      2.07e-01    1.6e-06
 788000      2.55e-01      1.01e-03      2.16e-01    1.6e-06
 788100      2.28e-01      1.35e-04      1.98e-01    1.6e-06
 788200      4.59e-01      1.08e-03      3.99e-01    1.6e-06
 788300      2.48e-01      6.55e-04      2.13e-01    1.6e-06
 788400      2.41e-01      7.31e-04      2.07e-01    1.6e-06
 788500      2.59e-01      1.71e-03      2.08e-01    1.6e-06
 788600      2.32e-01      4.18e-04      2.01e-01    1.6e-06
 788700      2.26e-01      5.41e-04      1.95e-01    1.6e-06
 788800      2.22e-01      4.79e-04      1.92e-01    1.6e-06
 788900      2.39e-01      1.48e-03      1.94e-01    1.6e-06
 789000      2.78e-01      1.51e-03      2.30e-01    1.6e-06
 789100      2.37e-01      1.23e-03      1.97e-01    1.6e-06
 789200      2.32e-01      5.11e-04      2.00e-01    1.6e-06
 789300      2.43e-01      5.97e-04      2.10e-01    1.6e-06
 789400      2.29e-01      6.45e-04      1.97e-01    1.6e-06
 789500      2.25e-01      3.91e-04      1.95e-01    1.6e-06
 789600      1.00e-01      5.20e-04      8.54e-02    1.6e-06
 789700      2.60e-01      2.92e-04      2.26e-01    1.6e-06
 789800      2.26e-01      4.58e-04      1.95e-01    1.6e-06
 789900      2.27e-01      3.80e-04      1.96e-01    1.6e-06
 790000      3.23e-01      2.18e-03      2.60e-01    1.5e-06
 790100      2.23e-01      5.40e-05      1.96e-01    1.5e-06
 790200      2.27e-01      7.77e-04      1.95e-01    1.5e-06
 790300      2.21e-01      7.79e-05      1.93e-01    1.5e-06
 790400      2.30e-01      3.67e-04      2.01e-01    1.5e-06
 790500      2.42e-01      4.05e-04      2.11e-01    1.5e-06
 790600      2.52e-01      1.66e-03      2.04e-01    1.5e-06
 790700      1.07e-01      3.83e-04      9.32e-02    1.5e-06
 790800      2.23e-01      1.34e-04      1.96e-01    1.5e-06
 790900      9.96e-02      4.85e-04      8.57e-02    1.5e-06
 791000      2.14e-01      3.30e-04      1.87e-01    1.5e-06
 791100      2.28e-01      4.08e-05      2.00e-01    1.5e-06
 791200      2.42e-01      2.38e-04      2.11e-01    1.5e-06
 791300      2.31e-01      1.08e-03      1.95e-01    1.5e-06
 791400      1.05e-01      9.17e-04      8.68e-02    1.5e-06
 791500      2.35e-01      8.63e-04      2.01e-01    1.5e-06
 791600      2.42e-01      1.13e-03      2.04e-01    1.5e-06
 791700      2.60e-01      5.45e-04      2.26e-01    1.5e-06
 791800      2.59e-01      7.70e-04      2.24e-01    1.5e-06
 791900      1.30e-01      2.06e-04      1.14e-01    1.5e-06
 792000      2.60e-01      8.80e-04      2.23e-01    1.5e-06
 792100      2.30e-01      9.97e-04      1.95e-01    1.5e-06
 792200      4.87e-01      9.07e-05      4.27e-01    1.5e-06
 792300      2.54e-01      2.88e-04      2.22e-01    1.5e-06
 792400      1.30e-01      3.51e-04      1.13e-01    1.5e-06
 792500      1.48e-01      1.75e-04      1.30e-01    1.5e-06
 792600      2.22e-01      3.56e-04      1.94e-01    1.5e-06
 792700      2.31e-01      3.89e-04      2.01e-01    1.5e-06
 792800      2.61e-01      5.94e-04      2.27e-01    1.5e-06
 792900      4.35e-01      2.25e-03      3.77e-01    1.5e-06
 793000      2.57e-01      5.89e-04      2.23e-01    1.5e-06
 793100      8.83e-02      5.46e-04      7.51e-02    1.5e-06
 793200      2.65e-01      9.73e-04      2.27e-01    1.5e-06
 793300      2.15e-01      6.34e-04      1.86e-01    1.5e-06
 793400      2.37e-01      1.17e-04      2.08e-01    1.5e-06
 793500      2.51e-01      2.43e-04      2.20e-01    1.5e-06
 793600      2.38e-01      5.34e-04      2.07e-01    1.5e-06
 793700      2.35e-01      9.85e-05      2.06e-01    1.5e-06
 793800      2.55e-01      2.38e-03      1.88e-01    1.5e-06
 793900      2.66e-01      1.75e-03      2.15e-01    1.5e-06
 794000      2.23e-01      3.46e-04      1.95e-01    1.5e-06
 794100      3.22e-01      1.85e-03      2.66e-01    1.5e-06
 794200      2.34e-01      6.69e-05      2.05e-01    1.5e-06
 794300      2.30e-01      2.80e-04      2.01e-01    1.5e-06
 794400      3.01e-01      2.06e-03      2.42e-01    1.5e-06
 794500      2.22e-01      3.44e-04      1.94e-01    1.5e-06
 794600      2.31e-01      7.35e-05      2.02e-01    1.5e-06
 794700      2.39e-01      1.05e-03      2.02e-01    1.5e-06
 794800      9.06e-02      2.16e-04      7.91e-02    1.5e-06
 794900      2.35e-01      3.61e-04      2.05e-01    1.5e-06
 795000      2.42e-01      6.14e-04      2.11e-01    1.4e-06
 795100      2.34e-01      1.30e-04      2.06e-01    1.4e-06
 795200      9.48e-02      3.04e-04      8.30e-02    1.4e-06
 795300      8.46e-02      3.18e-04      7.37e-02    1.4e-06
 795400      2.23e-01      1.61e-04      1.96e-01    1.4e-06
 795500      3.14e-01      2.00e-03      2.57e-01    1.4e-06
 795600      2.81e-01      1.19e-03      2.40e-01    1.4e-06
 795700      2.42e-01      8.51e-04      2.09e-01    1.4e-06
 795800      2.28e-01      1.06e-04      2.01e-01    1.4e-06
 795900      2.63e-01      2.47e-05      2.32e-01    1.4e-06
 796000      2.17e-01      8.83e-04      1.86e-01    1.4e-06
 796100      2.33e-01      9.25e-05      2.05e-01    1.4e-06
 796200      2.24e-01      3.79e-04      1.96e-01    1.4e-06
 796300      2.28e-01      6.05e-04      1.98e-01    1.4e-06
 796400      2.85e-01      4.20e-04      2.51e-01    1.4e-06
 796500      2.51e-01      7.84e-04      2.18e-01    1.4e-06
 796600      2.25e-01      1.24e-04      1.98e-01    1.4e-06
 796700      2.26e-01      5.32e-05      1.99e-01    1.4e-06
 796800      2.36e-01      1.82e-04      2.08e-01    1.4e-06
 796900      9.31e-02      1.14e-04      8.20e-02    1.4e-06
 797000      1.35e-01      2.20e-03      9.20e-02    1.4e-06
 797100      2.48e-01      6.19e-04      2.17e-01    1.4e-06
 797200      1.26e-01      2.80e-04      1.10e-01    1.4e-06
 797300      2.77e-01      1.33e-03      2.34e-01    1.4e-06
 797400      2.40e-01      8.53e-04      2.07e-01    1.4e-06
 797500      1.18e-01      1.67e-04      1.03e-01    1.4e-06
 797600      2.44e-01      3.36e-04      2.15e-01    1.4e-06
 797700      2.27e-01      6.37e-04      1.98e-01    1.4e-06
 797800      2.32e-01      1.95e-04      2.04e-01    1.4e-06
 797900      3.09e-01      4.82e-04      2.71e-01    1.4e-06
 798000      2.33e-01      1.18e-04      2.06e-01    1.4e-06
 798100      4.53e-01      1.38e-03      3.98e-01    1.4e-06
 798200      2.24e-01      3.90e-05      1.97e-01    1.4e-06
 798300      2.60e-01      8.82e-04      2.25e-01    1.4e-06
 798400      2.47e-01      4.08e-04      2.17e-01    1.4e-06
 798500      9.35e-02      2.70e-04      8.19e-02    1.4e-06
 798600      2.28e-01      1.43e-04      2.01e-01    1.4e-06
 798700      2.38e-01      3.84e-04      2.09e-01    1.4e-06
 798800      2.59e-01      5.54e-04      2.27e-01    1.4e-06
 798900      2.54e-01      4.71e-04      2.23e-01    1.4e-06
 799000      2.21e-01      6.47e-04      1.92e-01    1.4e-06
 799100      2.49e-01      4.86e-04      2.18e-01    1.4e-06
 799200      2.47e-01      1.08e-03      2.11e-01    1.4e-06
 799300      2.38e-01      1.19e-03      2.01e-01    1.4e-06
 799400      2.24e-01      2.27e-04      1.97e-01    1.4e-06
 799500      1.21e-01      3.49e-04      1.06e-01    1.4e-06
 799600      2.40e-01      9.68e-04      2.06e-01    1.4e-06
 799700      9.95e-02      6.47e-05      8.76e-02    1.4e-06
 799800      2.38e-01      2.92e-04      2.09e-01    1.4e-06
 799900      2.27e-01      5.67e-04      1.98e-01    1.4e-06
 800000      2.37e-01      6.36e-04      2.07e-01    1.4e-06
 800100      1.24e-01      7.77e-04      1.07e-01    1.4e-06
 800200      8.41e-02      9.30e-06      7.46e-02    1.4e-06
 800300      9.38e-02      8.13e-05      8.31e-02    1.4e-06
 800400      1.10e-01      1.69e-04      9.74e-02    1.4e-06
 800500      2.37e-01      5.97e-05      2.10e-01    1.4e-06
 800600      1.09e-01      6.92e-04      9.39e-02    1.4e-06
 800700      2.59e-01      1.24e-03      2.20e-01    1.4e-06
 800800      2.41e-01      7.79e-04      2.09e-01    1.4e-06
 800900      1.07e-01      8.87e-04      8.95e-02    1.4e-06
 801000      3.18e-01      1.49e-03      2.71e-01    1.4e-06
 801100      2.31e-01      1.14e-03      1.96e-01    1.4e-06
 801200      1.22e-01      3.99e-05      1.08e-01    1.4e-06
 801300      2.25e-01      4.14e-04      1.98e-01    1.4e-06
 801400      1.09e-01      8.60e-04      9.21e-02    1.4e-06
 801500      2.14e-01      5.18e-04      1.88e-01    1.4e-06
 801600      2.42e-01      5.64e-04      2.13e-01    1.4e-06
 801700      2.49e-01      3.90e-04      2.20e-01    1.4e-06
 801800      2.35e-01      1.87e-04      2.08e-01    1.4e-06
 801900      2.33e-01      2.77e-05      2.07e-01    1.4e-06
 802000      9.55e-02      3.44e-04      8.38e-02    1.4e-06
 802100      9.88e-02      1.74e-05      8.76e-02    1.4e-06
 802200      2.34e-01      8.49e-04      2.03e-01    1.4e-06
 802300      2.40e-01      1.89e-04      2.12e-01    1.4e-06
 802400      8.83e-02      4.88e-04      7.64e-02    1.4e-06
 802500      2.30e-01      5.72e-05      2.03e-01    1.4e-06
 802600      1.12e-01      1.36e-04      9.96e-02    1.4e-06
 802700      1.13e-01      1.47e-03      8.57e-02    1.4e-06
 802800      2.41e-01      1.79e-03      1.92e-01    1.4e-06
 802900      9.15e-02      3.33e-04      8.03e-02    1.4e-06
 803000      2.44e-01      4.64e-04      2.15e-01    1.4e-06
 803100      2.15e-01      1.29e-04      1.90e-01    1.4e-06
 803200      2.25e-01      2.99e-04      1.99e-01    1.4e-06
 803300      1.00e-01      7.46e-04      8.51e-02    1.4e-06
 803400      2.34e-01      3.80e-04      2.07e-01    1.4e-06
 803500      2.37e-01      7.13e-04      2.07e-01    1.4e-06
 803600      2.28e-01      3.43e-04      2.01e-01    1.4e-06
 803700      1.19e-01      6.97e-04      1.02e-01    1.4e-06
 803800      2.40e-01      1.67e-03      1.94e-01    1.4e-06
 803900      9.86e-02      7.54e-04      8.34e-02    1.4e-06
 804000      1.05e-01      1.36e-03      8.01e-02    1.4e-06
 804100      2.15e-01      3.82e-04      1.90e-01    1.4e-06
 804200      2.36e-01      8.00e-04      2.05e-01    1.4e-06
 804300      2.61e-01      1.15e-04      2.31e-01    1.4e-06
 804400      1.04e-01      9.77e-04      8.54e-02    1.4e-06
 804500      1.21e-01      9.36e-04      1.02e-01    1.4e-06
 804600      1.08e-01      3.48e-06      9.60e-02    1.4e-06
 804700      1.25e-01      1.59e-04      1.11e-01    1.4e-06
 804800      4.25e-01      4.97e-04      3.76e-01    1.4e-06
 804900      2.21e-01      3.93e-04      1.95e-01    1.4e-06
 805000      3.07e-01      3.46e-03      2.06e-01    1.3e-06
 805100      9.83e-02      4.63e-04      8.61e-02    1.3e-06
 805200      2.29e-01      5.70e-04      2.02e-01    1.3e-06
 805300      1.38e-01      1.15e-03      1.16e-01    1.3e-06
 805400      2.51e-01      2.54e-04      2.23e-01    1.3e-06
 805500      2.24e-01      7.86e-04      1.96e-01    1.3e-06
 805600      1.25e-01      4.65e-05      1.11e-01    1.3e-06
 805700      2.45e-01      4.08e-04      2.17e-01    1.3e-06
 805800      2.20e-01      1.23e-04      1.96e-01    1.3e-06
 805900      1.16e-01      9.75e-04      9.77e-02    1.3e-06
 806000      2.28e-01      2.47e-04      2.03e-01    1.3e-06
 806100      1.17e-01      3.82e-04      1.04e-01    1.3e-06
 806200      9.50e-02      6.62e-04      8.14e-02    1.3e-06
 806300      2.35e-01      3.83e-05      2.09e-01    1.3e-06
 806400      2.41e-01      7.22e-04      2.11e-01    1.3e-06
 806500      1.23e-01      3.69e-05      1.09e-01    1.3e-06
 806600      2.70e-01      1.52e-03      2.28e-01    1.3e-06
 806700      9.33e-02      2.46e-04      8.27e-02    1.3e-06
 806800      2.29e-01      5.28e-05      2.04e-01    1.3e-06
 806900      9.40e-02      6.70e-04      8.04e-02    1.3e-06
 807000      4.79e-01      1.04e-03      4.26e-01    1.3e-06
 807100      2.19e-01      5.68e-05      1.95e-01    1.3e-06
 807200      2.12e-01      1.72e-04      1.88e-01    1.3e-06
 807300      2.41e-01      5.45e-04      2.13e-01    1.3e-06
 807400      2.81e-01      2.14e-03      2.24e-01    1.3e-06
 807500      4.59e-01      1.28e-04      4.09e-01    1.3e-06
 807600      2.32e-01      2.35e-04      2.06e-01    1.3e-06
 807700      9.34e-02      8.75e-04      7.74e-02    1.3e-06
 807800      2.30e-01      4.21e-04      2.04e-01    1.3e-06
 807900      2.42e-01      1.87e-04      2.16e-01    1.3e-06
 808000      2.56e-01      7.34e-04      2.25e-01    1.3e-06
 808100      2.31e-01      1.69e-04      2.06e-01    1.3e-06
 808200      2.31e-01      1.99e-03      1.78e-01    1.3e-06
 808300      2.27e-01      2.57e-04      2.02e-01    1.3e-06
 808400      1.13e-01      2.00e-04      1.00e-01    1.3e-06
 808500      2.34e-01      7.08e-04      2.05e-01    1.3e-06
 808600      1.12e-01      4.43e-04      9.84e-02    1.3e-06
 808700      2.28e-01      9.71e-04      1.97e-01    1.3e-06
 808800      1.19e-01      1.44e-03      9.39e-02    1.3e-06
 808900      2.18e-01      1.02e-03      1.87e-01    1.3e-06
 809000      2.33e-01      4.83e-04      2.06e-01    1.3e-06
 809100      2.72e-01      1.51e-03      2.29e-01    1.3e-06
 809200      9.58e-02      9.63e-05      8.53e-02    1.3e-06
 809300      1.15e-01      2.08e-04      1.02e-01    1.3e-06
 809400      1.10e-01      9.26e-04      9.23e-02    1.3e-06
 809500      1.04e-01      8.69e-04      8.72e-02    1.3e-06
 809600      2.37e-01      3.00e-04      2.11e-01    1.3e-06
 809700      2.25e-01      1.08e-04      2.00e-01    1.3e-06
 809800      2.51e-01      5.16e-04      2.22e-01    1.3e-06
 809900      2.22e-01      2.12e-04      1.98e-01    1.3e-06
 810000      2.53e-01      1.52e-04      2.27e-01    1.2e-06
 810100      2.32e-01      8.34e-04      2.03e-01    1.2e-06
 810200      1.25e-01      6.85e-04      1.09e-01    1.2e-06
 810300      2.27e-01      2.86e-04      2.03e-01    1.2e-06
 810400      2.27e-01      3.46e-05      2.03e-01    1.2e-06
 810500      2.38e-01      8.51e-04      2.09e-01    1.2e-06
 810600      2.37e-01      1.40e-04      2.12e-01    1.2e-06
 810700      2.27e-01      2.45e-04      2.03e-01    1.2e-06
 810800      2.35e-01      9.37e-04      2.05e-01    1.2e-06
 810900      5.12e-01      2.80e-03      4.53e-01    1.2e-06
 811000      2.30e-01      3.08e-05      2.06e-01    1.2e-06
 811100      2.40e-01      1.63e-04      2.15e-01    1.2e-06
 811200      2.19e-01      1.71e-04      1.96e-01    1.2e-06
 811300      8.62e-02      2.98e-04      7.65e-02    1.2e-06
