#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 550200      5.25e-01      3.20e-03      2.30e-01    1.8e-05
 550300      1.94e-01      5.65e-04      9.06e-02    1.8e-05
 550400      1.90e-01      2.84e-04      8.92e-02    1.8e-05
 550500      4.50e-01      2.40e-05      2.11e-01    1.8e-05
 550600      4.18e-01      2.20e-04      1.96e-01    1.8e-05
 550700      1.83e-01      2.47e-04      8.57e-02    1.8e-05
 550800      4.86e-01      6.39e-04      2.27e-01    1.8e-05
 550900      8.34e-01      5.44e-04      3.91e-01    1.8e-05
 551000      4.54e-01      6.63e-04      2.12e-01    1.8e-05
 551100      2.03e-01      1.56e-04      9.50e-02    1.8e-05
 551200      2.76e-01      2.09e-03      1.24e-01    1.8e-05
 551300      2.50e-01      8.06e-04      1.16e-01    1.8e-05
 551400      4.38e-01      8.02e-04      2.05e-01    1.8e-05
 551500      4.77e-01      2.72e-04      2.24e-01    1.8e-05
 551600      3.11e-01      5.20e-04      1.46e-01    1.8e-05
 551700      4.32e-01      2.24e-04      2.03e-01    1.8e-05
 551800      4.07e-01      3.64e-04      1.91e-01    1.8e-05
 551900      4.78e-01      7.93e-04      2.23e-01    1.8e-05
 552000      4.65e-01      8.90e-04      2.17e-01    1.8e-05
 552100      4.30e-01      8.82e-04      2.00e-01    1.8e-05
 552200      4.18e-01      6.77e-04      1.95e-01    1.8e-05
 552300      4.61e-01      5.59e-04      2.16e-01    1.8e-05
 552400      2.69e-01      8.48e-04      1.25e-01    1.8e-05
 552500      4.21e-01      4.83e-04      1.97e-01    1.8e-05
 552600      4.50e-01      9.25e-04      2.09e-01    1.8e-05
 552700      4.44e-01      2.15e-04      2.08e-01    1.8e-05
 552800      4.94e-01      1.23e-04      2.32e-01    1.8e-05
 552900      4.79e-01      1.60e-03      2.21e-01    1.8e-05
 553000      2.11e-01      9.11e-04      9.75e-02    1.8e-05
 553100      2.31e-01      2.92e-04      1.08e-01    1.8e-05
 553200      4.14e-01      5.82e-04      1.94e-01    1.8e-05
 553300      4.35e-01      7.40e-05      2.04e-01    1.8e-05
 553400      4.25e-01      3.66e-04      1.99e-01    1.8e-05
 553500      4.17e-01      9.46e-04      1.94e-01    1.8e-05
 553600      4.41e-01      1.64e-03      2.02e-01    1.8e-05
 553700      2.11e-01      3.47e-04      9.86e-02    1.8e-05
 553800      4.64e-01      1.28e-03      2.15e-01    1.8e-05
 553900      7.93e-01      1.21e-03      3.72e-01    1.8e-05
 554000      4.40e-01      6.74e-04      2.06e-01    1.8e-05
 554100      1.91e-01      4.15e-04      8.91e-02    1.8e-05
 554200      4.43e-01      8.09e-05      2.08e-01    1.8e-05
 554300      2.46e-01      8.11e-04      1.14e-01    1.8e-05
 554400      4.43e-01      5.66e-04      2.07e-01    1.8e-05
 554500      4.19e-01      1.73e-03      1.91e-01    1.8e-05
 554600      4.29e-01      6.32e-04      2.00e-01    1.8e-05
 554700      2.44e-01      1.02e-03      1.13e-01    1.8e-05
 554800      5.35e-01      7.49e-04      2.50e-01    1.8e-05
 554900      4.40e-01      1.48e-03      2.02e-01    1.8e-05
 555000      4.02e-01      1.25e-03      1.89e-01    1.7e-05
 555100      4.08e-01      1.44e-04      1.95e-01    1.7e-05
 555200      4.44e-01      6.23e-04      2.12e-01    1.7e-05
 555300      4.32e-01      4.17e-04      2.07e-01    1.7e-05
 555400      4.24e-01      4.50e-05      2.03e-01    1.7e-05
 555500      2.17e-01      1.66e-03      9.91e-02    1.7e-05
 555600      4.13e-01      6.64e-04      1.97e-01    1.7e-05
 555700      2.04e-01      5.31e-04      9.73e-02    1.7e-05
 555800      2.15e-01      5.86e-04      1.02e-01    1.7e-05
 555900      4.15e-01      4.65e-04      1.98e-01    1.7e-05
 556000      2.14e-01      1.33e-03      9.95e-02    1.7e-05
 556100      2.17e-01      1.01e-03      1.02e-01    1.7e-05
 556200      4.16e-01      5.33e-04      1.98e-01    1.7e-05
 556300      4.67e-01      2.93e-04      2.23e-01    1.7e-05
 556400      4.35e-01      5.90e-04      2.08e-01    1.7e-05
 556500      2.29e-01      2.63e-03      9.78e-02    1.7e-05
 556600      4.22e-01      6.03e-04      2.01e-01    1.7e-05
 556700      4.14e-01      8.01e-04      1.97e-01    1.7e-05
 556800      3.80e-01      2.79e-04      1.82e-01    1.7e-05
 556900      4.12e-01      6.70e-04      1.97e-01    1.7e-05
 557000      4.31e-01      1.77e-06      2.06e-01    1.7e-05
 557100      4.35e-01      5.49e-04      2.08e-01    1.7e-05
 557200      4.32e-01      5.45e-04      2.06e-01    1.7e-05
 557300      4.15e-01      1.95e-04      1.99e-01    1.7e-05
 557400      3.97e-01      2.67e-04      1.90e-01    1.7e-05
 557500      2.14e-01      3.58e-04      1.02e-01    1.7e-05
 557600      1.62e-01      5.98e-04      7.70e-02    1.7e-05
 557700      2.53e-01      1.55e-03      1.17e-01    1.7e-05
 557800      4.36e-01      1.09e-06      2.09e-01    1.7e-05
 557900      2.76e-01      5.87e-04      1.32e-01    1.7e-05
 558000      1.91e-01      1.48e-03      8.70e-02    1.7e-05
 558100      4.32e-01      4.04e-04      2.07e-01    1.7e-05
 558200      4.12e-01      5.65e-04      1.97e-01    1.7e-05
 558300      4.07e-01      8.75e-04      1.93e-01    1.7e-05
 558400      4.30e-01      8.53e-04      2.04e-01    1.7e-05
 558500      2.30e-01      2.81e-04      1.10e-01    1.7e-05
 558600      4.30e-01      3.80e-04      2.06e-01    1.7e-05
 558700      1.87e-01      1.41e-03      8.57e-02    1.7e-05
 558800      2.32e-01      4.57e-05      1.11e-01    1.7e-05
 558900      4.57e-01      1.45e-03      2.15e-01    1.7e-05
 559000      4.07e-01      3.83e-04      1.95e-01    1.7e-05
 559100      4.44e-01      2.20e-05      2.12e-01    1.7e-05
 559200      4.61e-01      2.60e-04      2.21e-01    1.7e-05
 559300      4.05e-01      6.86e-04      1.93e-01    1.7e-05
 559400      2.28e-01      7.23e-04      1.08e-01    1.7e-05
 559500      4.70e-01      3.29e-04      2.25e-01    1.7e-05
 559600      5.56e-01      3.50e-03      2.47e-01    1.7e-05
 559700      2.25e-01      1.15e-03      1.06e-01    1.7e-05
 559800      4.92e-01      9.12e-04      2.34e-01    1.7e-05
 559900      4.26e-01      1.05e-03      2.02e-01    1.7e-05
 560000      2.31e-01      8.82e-04      1.12e-01    1.6e-05
 560100      4.39e-01      2.05e-04      2.14e-01    1.6e-05
 560200      4.13e-01      1.02e-03      1.99e-01    1.6e-05
 560300      3.92e-01      1.02e-03      1.89e-01    1.6e-05
 560400      4.84e-01      1.32e-03      2.33e-01    1.6e-05
 560500      4.06e-01      9.24e-04      1.97e-01    1.6e-05
 560600      3.76e-01      1.64e-03      1.78e-01    1.6e-05
 560700      2.05e-01      2.13e-04      9.98e-02    1.6e-05
 560800      4.78e-01      1.11e-04      2.33e-01    1.6e-05
 560900      2.21e-01      1.38e-03      1.05e-01    1.6e-05
 561000      4.09e-01      7.37e-04      1.99e-01    1.6e-05
 561100      3.99e-01      1.13e-03      1.92e-01    1.6e-05
 561200      1.97e-01      2.59e-04      9.58e-02    1.6e-05
 561300      8.33e-01      9.49e-04      4.06e-01    1.6e-05
 561400      4.52e-01      5.22e-04      2.20e-01    1.6e-05
 561500      4.11e-01      6.31e-04      2.00e-01    1.6e-05
 561600      4.50e-01      8.50e-04      2.18e-01    1.6e-05
 561700      4.18e-01      1.50e-04      2.04e-01    1.6e-05
 561800      4.29e-01      1.05e-03      2.08e-01    1.6e-05
 561900      4.73e-01      6.27e-04      2.30e-01    1.6e-05
 562000      4.22e-01      4.25e-05      2.06e-01    1.6e-05
 562100      2.12e-01      1.28e-03      1.01e-01    1.6e-05
 562200      1.91e-01      1.69e-04      9.32e-02    1.6e-05
 562300      4.11e-01      9.07e-04      1.99e-01    1.6e-05
 562400      4.30e-01      1.00e-03      2.08e-01    1.6e-05
 562500      4.11e-01      5.64e-04      2.00e-01    1.6e-05
 562600      4.45e-01      1.39e-04      2.17e-01    1.6e-05
 562700      4.38e-01      4.30e-04      2.14e-01    1.6e-05
 562800      2.36e-01      3.00e-03      9.97e-02    1.6e-05
 562900      4.91e-01      4.93e-04      2.39e-01    1.6e-05
 563000      4.07e-01      1.46e-03      1.94e-01    1.6e-05
 563100      4.39e-01      2.67e-05      2.14e-01    1.6e-05
 563200      4.11e-01      1.01e-03      1.99e-01    1.6e-05
 563300      2.03e-01      1.38e-03      9.55e-02    1.6e-05
 563400      2.24e-01      4.50e-04      1.09e-01    1.6e-05
 563500      4.76e-01      1.16e-03      2.30e-01    1.6e-05
 563600      2.30e-01      7.79e-04      1.12e-01    1.6e-05
 563700      4.23e-01      1.55e-03      2.02e-01    1.6e-05
 563800      4.05e-01      9.94e-04      1.96e-01    1.6e-05
 563900      4.64e-01      3.57e-04      2.26e-01    1.6e-05
 564000      4.41e-01      8.02e-04      2.14e-01    1.6e-05
 564100      3.95e-01      1.40e-04      1.93e-01    1.6e-05
 564200      4.45e-01      1.71e-03      2.12e-01    1.6e-05
 564300      4.04e-01      2.30e-04      1.97e-01    1.6e-05
 564400      1.97e-01      8.34e-05      9.63e-02    1.6e-05
 564500      4.36e-01      7.60e-04      2.12e-01    1.6e-05
 564600      4.38e-01      5.42e-04      2.13e-01    1.6e-05
 564700      4.27e-01      7.54e-04      2.08e-01    1.6e-05
 564800      3.99e-01      2.83e-04      1.95e-01    1.6e-05
 564900      4.19e-01      2.79e-04      2.05e-01    1.6e-05
 565000      3.91e-01      5.87e-04      1.94e-01    1.5e-05
 565100      3.91e-01      4.48e-04      1.94e-01    1.5e-05
 565200      1.73e-01      2.62e-04      8.60e-02    1.5e-05
 565300      2.14e-01      6.03e-04      1.06e-01    1.5e-05
 565400      2.09e-01      1.38e-03      1.00e-01    1.5e-05
 565500      3.93e-01      6.13e-04      1.95e-01    1.5e-05
 565600      3.66e-01      5.33e-04      1.81e-01    1.5e-05
 565700      4.11e-01      1.31e-03      2.01e-01    1.5e-05
 565800      4.42e-01      1.18e-03      2.18e-01    1.5e-05
 565900      1.81e-01      8.89e-04      8.84e-02    1.5e-05
 566000      4.10e-01      4.38e-04      2.04e-01    1.5e-05
 566100      4.17e-01      1.01e-03      2.06e-01    1.5e-05
 566200      4.19e-01      4.14e-04      2.08e-01    1.5e-05
 566300      2.11e-01      5.53e-04      1.04e-01    1.5e-05
 566400      4.21e-01      1.76e-03      2.03e-01    1.5e-05
 566500      4.30e-01      2.20e-04      2.14e-01    1.5e-05
 566600      4.27e-01      1.72e-04      2.13e-01    1.5e-05
 566700      3.95e-01      6.29e-05      1.97e-01    1.5e-05
 566800      3.99e-01      9.80e-04      1.97e-01    1.5e-05
 566900      4.07e-01      3.41e-04      2.02e-01    1.5e-05
 567000      4.37e-01      1.84e-03      2.11e-01    1.5e-05
 567100      2.06e-01      7.95e-04      1.01e-01    1.5e-05
 567200      2.10e-01      1.60e-03      9.98e-02    1.5e-05
 567300      5.10e-01      3.40e-03      2.34e-01    1.5e-05
 567400      4.62e-01      1.28e-03      2.27e-01    1.5e-05
 567500      4.37e-01      1.97e-04      2.18e-01    1.5e-05
 567600      4.17e-01      5.59e-05      2.08e-01    1.5e-05
 567700      1.87e-01      3.41e-04      9.30e-02    1.5e-05
 567800      4.34e-01      2.35e-03      2.05e-01    1.5e-05
 567900      4.26e-01      7.73e-04      2.11e-01    1.5e-05
 568000      1.84e-01      2.27e-03      8.00e-02    1.5e-05
 568100      4.39e-01      6.10e-04      2.18e-01    1.5e-05
 568200      4.31e-01      6.33e-04      2.14e-01    1.5e-05
 568300      1.92e-01      7.94e-04      9.41e-02    1.5e-05
 568400      4.05e-01      4.29e-04      2.01e-01    1.5e-05
 568500      4.14e-01      2.31e-04      2.06e-01    1.5e-05
 568600      2.04e-01      9.80e-05      1.02e-01    1.5e-05
 568700      4.13e-01      2.94e-04      2.06e-01    1.5e-05
 568800      4.19e-01      1.36e-03      2.05e-01    1.5e-05
 568900      4.11e-01      2.05e-04      2.05e-01    1.5e-05
 569000      3.86e-01      2.64e-05      1.92e-01    1.5e-05
 569100      1.78e-01      6.35e-04      8.77e-02    1.5e-05
 569200      4.15e-01      9.06e-04      2.05e-01    1.5e-05
 569300      4.20e-01      2.82e-04      2.09e-01    1.5e-05
 569400      1.95e-01      2.87e-03      7.93e-02    1.5e-05
 569500      4.15e-01      5.84e-04      2.06e-01    1.5e-05
 569600      4.66e-01      7.37e-04      2.31e-01    1.5e-05
 569700      4.03e-01      1.27e-03      1.97e-01    1.5e-05
 569800      3.96e-01      1.06e-04      1.97e-01    1.5e-05
 569900      1.93e-01      1.52e-04      9.60e-02    1.5e-05
 570000      4.01e-01      5.28e-04      2.03e-01    1.4e-05
 570100      1.51e-01      1.05e-04      7.66e-02    1.4e-05
 570200      3.96e-01      1.80e-04      2.01e-01    1.4e-05
 570300      3.88e-01      1.19e-03      1.94e-01    1.4e-05
 570400      3.83e-01      8.67e-04      1.93e-01    1.4e-05
 570500      3.74e-01      4.02e-04      1.89e-01    1.4e-05
 570600      4.19e-01      1.30e-03      2.09e-01    1.4e-05
 570700      2.88e-01      3.71e-03      1.26e-01    1.4e-05
 570800      4.15e-01      9.68e-04      2.09e-01    1.4e-05
 570900      4.01e-01      4.19e-04      2.03e-01    1.4e-05
 571000      3.95e-01      2.68e-04      2.00e-01    1.4e-05
 571100      1.56e-01      1.12e-03      7.57e-02    1.4e-05
 571200      1.90e-01      8.60e-04      9.48e-02    1.4e-05
 571300      4.01e-01      2.23e-04      2.03e-01    1.4e-05
 571400      5.13e-01      2.08e-03      2.53e-01    1.4e-05
 571500      4.69e-01      1.79e-03      2.32e-01    1.4e-05
 571600      3.76e-01      3.88e-04      1.91e-01    1.4e-05
 571700      4.07e-01      3.86e-04      2.06e-01    1.4e-05
 571800      4.30e-01      4.42e-04      2.18e-01    1.4e-05
 571900      3.78e-01      3.94e-05      1.92e-01    1.4e-05
 572000      4.10e-01      4.25e-04      2.08e-01    1.4e-05
 572100      3.96e-01      6.29e-04      2.00e-01    1.4e-05
 572200      4.86e-01      3.65e-03      2.22e-01    1.4e-05
 572300      4.17e-01      4.21e-04      2.11e-01    1.4e-05
 572400      4.48e-01      8.20e-04      2.26e-01    1.4e-05
 572500      2.28e-01      6.83e-04      1.15e-01    1.4e-05
 572600      4.14e-01      1.16e-03      2.07e-01    1.4e-05
 572700      3.82e-01      1.46e-03      1.89e-01    1.4e-05
 572800      3.90e-01      1.27e-03      1.94e-01    1.4e-05
 572900      4.21e-01      1.91e-03      2.06e-01    1.4e-05
 573000      4.09e-01      2.77e-04      2.07e-01    1.4e-05
 573100      4.14e-01      1.52e-03      2.05e-01    1.4e-05
 573200      4.33e-01      8.50e-04      2.18e-01    1.4e-05
 573300      2.12e-01      1.53e-04      1.07e-01    1.4e-05
 573400      2.02e-01      5.63e-04      1.02e-01    1.4e-05
 573500      1.72e-01      1.03e-03      8.51e-02    1.4e-05
 573600      4.02e-01      4.68e-05      2.04e-01    1.4e-05
 573700      1.70e-01      3.68e-04      8.59e-02    1.4e-05
 573800      4.89e-01      9.49e-04      2.47e-01    1.4e-05
 573900      4.16e-01      2.10e-03      2.02e-01    1.4e-05
 574000      2.67e-01      1.28e-03      1.33e-01    1.4e-05
 574100      3.95e-01      1.67e-04      2.00e-01    1.4e-05
 574200      1.74e-01      1.15e-03      8.55e-02    1.4e-05
 574300      1.55e-01      8.18e-04      7.70e-02    1.4e-05
 574400      2.14e-01      8.19e-04      1.07e-01    1.4e-05
 574500      4.13e-01      9.63e-04      2.07e-01    1.4e-05
 574600      4.01e-01      2.45e-04      2.03e-01    1.4e-05
 574700      4.33e-01      6.86e-04      2.19e-01    1.4e-05
 574800      2.42e-01      2.38e-04      1.23e-01    1.4e-05
 574900      1.98e-01      5.33e-05      1.00e-01    1.4e-05
 575000      4.02e-01      8.04e-04      2.06e-01    1.4e-05
 575100      2.23e-01      2.16e-04      1.15e-01    1.4e-05
 575200      3.97e-01      9.01e-05      2.05e-01    1.4e-05
 575300      3.92e-01      2.44e-04      2.03e-01    1.4e-05
 575400      2.54e-01      8.42e-04      1.30e-01    1.4e-05
 575500      2.19e-01      2.01e-03      1.06e-01    1.4e-05
 575600      4.38e-01      1.58e-04      2.26e-01    1.4e-05
 575700      4.04e-01      1.19e-03      2.06e-01    1.4e-05
 575900      3.41e-01      7.40e-03      9.25e-02    1.4e-05
 576000      4.35e-01      6.51e-04      2.24e-01    1.4e-05
 576100      3.71e-01      4.32e-04      1.91e-01    1.4e-05
 576200      3.75e-01      3.30e-04      1.94e-01    1.4e-05
 576300      1.79e-01      5.81e-04      9.16e-02    1.4e-05
 576400      1.80e-01      9.86e-04      9.10e-02    1.4e-05
 576500      3.97e-01      1.13e-03      2.02e-01    1.4e-05
 576600      1.85e-01      1.77e-03      8.88e-02    1.4e-05
 576700      3.77e-01      1.18e-03      1.92e-01    1.4e-05
 576800      7.75e-01      9.62e-04      4.00e-01    1.4e-05
 576900      4.79e-01      8.23e-04      2.46e-01    1.4e-05
 577000      3.84e-01      1.06e-03      1.96e-01    1.4e-05
 577100      4.67e-01      4.72e-04      2.41e-01    1.4e-05
 577200      1.70e-01      8.32e-04      8.65e-02    1.4e-05
 577300      3.85e-01      6.52e-04      1.98e-01    1.4e-05
 577400      6.76e-01      1.73e-03      3.49e-01    1.4e-05
 577500      7.65e-01      2.31e-04      3.95e-01    1.4e-05
 577600      4.67e-01      1.38e-03      2.38e-01    1.4e-05
 577700      3.91e-01      5.57e-04      2.02e-01    1.4e-05
 577800      2.37e-01      2.39e-03      1.13e-01    1.4e-05
 577900      2.15e-01      2.19e-04      1.11e-01    1.4e-05
 578000      3.93e-01      4.00e-04      2.03e-01    1.4e-05
 578100      4.11e-01      1.18e-04      2.13e-01    1.4e-05
 578200      1.76e-01      4.40e-04      9.07e-02    1.4e-05
 578300      1.94e-01      4.26e-04      9.98e-02    1.4e-05
 578400      2.67e-01      1.97e-03      1.32e-01    1.4e-05
 578500      4.03e-01      1.75e-03      2.02e-01    1.4e-05
 578600      3.74e-01      7.64e-04      1.92e-01    1.4e-05
 578700      1.51e-01      4.84e-04      7.73e-02    1.4e-05
 578800      3.80e-01      3.80e-04      1.96e-01    1.4e-05
 578900      4.18e-01      1.83e-04      2.16e-01    1.4e-05
 579000      1.93e-01      2.23e-03      8.89e-02    1.4e-05
 579100      3.62e-01      3.67e-05      1.87e-01    1.4e-05
 579200      4.27e-01      6.89e-04      2.20e-01    1.4e-05
 579300      2.26e-01      3.50e-06      1.17e-01    1.4e-05
 579400      4.08e-01      7.88e-04      2.09e-01    1.4e-05
 579500      3.89e-01      5.93e-04      2.00e-01    1.4e-05
 579600      3.86e-01      2.12e-04      1.99e-01    1.4e-05
 579700      4.04e-01      2.31e-04      2.09e-01    1.4e-05
 579800      3.75e-01      2.70e-04      1.94e-01    1.4e-05
 579900      3.93e-01      5.13e-04      2.03e-01    1.4e-05
 580000      2.36e-01      1.07e-03      1.23e-01    1.3e-05
 580100      4.01e-01      3.53e-04      2.11e-01    1.3e-05
 580200      3.78e-01      3.69e-04      1.99e-01    1.3e-05
 580300      3.95e-01      1.58e-04      2.08e-01    1.3e-05
 580400      3.84e-01      5.37e-04      2.01e-01    1.3e-05
 580500      3.81e-01      9.73e-04      1.98e-01    1.3e-05
 580600      4.23e-01      8.96e-04      2.21e-01    1.3e-05
 580700      3.85e-01      3.82e-04      2.03e-01    1.3e-05
 580800      1.55e-01      7.87e-04      7.99e-02    1.3e-05
 580900      4.20e-01      1.77e-03      2.15e-01    1.3e-05
 581000      3.80e-01      1.38e-03      1.96e-01    1.3e-05
 581100      3.81e-01      1.89e-05      2.01e-01    1.3e-05
 581200      3.85e-01      6.65e-04      2.02e-01    1.3e-05
 581300      3.82e-01      5.54e-04      2.01e-01    1.3e-05
 581400      1.55e-01      7.34e-04      8.00e-02    1.3e-05
 581500      3.74e-01      2.06e-07      1.97e-01    1.3e-05
 581600      3.92e-01      1.23e-03      2.03e-01    1.3e-05
 581700      4.23e-01      8.72e-05      2.23e-01    1.3e-05
 581800      3.93e-01      3.43e-04      2.07e-01    1.3e-05
 581900      6.97e-01      2.30e-03      3.65e-01    1.3e-05
 582000      1.97e-01      6.92e-04      1.03e-01    1.3e-05
 582100      4.05e-01      6.29e-04      2.13e-01    1.3e-05
 582200      2.35e-01      2.42e-03      1.13e-01    1.3e-05
 582300      4.44e-01      9.84e-04      2.32e-01    1.3e-05
 582400      1.55e-01      4.04e-04      8.12e-02    1.3e-05
 582500      3.90e-01      8.64e-04      2.04e-01    1.3e-05
 582600      4.00e-01      4.00e-04      2.10e-01    1.3e-05
 582700      3.88e-01      4.35e-04      2.04e-01    1.3e-05
 582800      3.89e-01      4.55e-04      2.05e-01    1.3e-05
 582900      2.10e-01      3.68e-04      1.10e-01    1.3e-05
 583000      4.05e-01      5.67e-05      2.13e-01    1.3e-05
 583100      3.89e-01      7.04e-04      2.04e-01    1.3e-05
 583200      4.25e-01      7.70e-04      2.22e-01    1.3e-05
 583300      4.08e-01      3.65e-04      2.15e-01    1.3e-05
 583400      3.89e-01      6.28e-04      2.04e-01    1.3e-05
 583500      1.69e-01      1.71e-04      8.91e-02    1.3e-05
 583600      4.09e-01      4.02e-04      2.15e-01    1.3e-05
 583700      4.14e-01      1.11e-03      2.16e-01    1.3e-05
 583800      3.84e-01      3.81e-04      2.02e-01    1.3e-05
 583900      2.01e-01      2.78e-04      1.06e-01    1.3e-05
 584000      4.00e-01      2.80e-03      1.92e-01    1.3e-05
 584100      3.75e-01      7.26e-04      1.96e-01    1.3e-05
 584200      1.77e-01      1.21e-03      8.96e-02    1.3e-05
 584300      4.50e-01      2.05e-04      2.37e-01    1.3e-05
 584400      3.80e-01      5.24e-04      2.00e-01    1.3e-05
 584500      3.89e-01      5.80e-04      2.04e-01    1.3e-05
 584600      3.77e-01      3.56e-04      1.98e-01    1.3e-05
 584700      1.69e-01      1.59e-03      8.27e-02    1.3e-05
 584800      2.02e-01      8.44e-04      1.05e-01    1.3e-05
 584900      4.15e-01      7.07e-04      2.17e-01    1.3e-05
 585000      3.97e-01      5.53e-04      2.13e-01    1.2e-05
 585100      4.22e-01      1.26e-03      2.23e-01    1.2e-05
 585200      1.56e-01      1.85e-04      8.37e-02    1.2e-05
 585300      4.04e-01      8.80e-04      2.15e-01    1.2e-05
 585400      1.60e-01      9.38e-04      8.36e-02    1.2e-05
 585500      3.73e-01      9.77e-04      1.98e-01    1.2e-05
 585600      4.38e-01      4.70e-04      2.34e-01    1.2e-05
 585700      1.92e-01      7.44e-04      1.02e-01    1.2e-05
 585800      3.69e-01      9.11e-05      1.98e-01    1.2e-05
 585900      3.89e-01      3.22e-04      2.09e-01    1.2e-05
 586000      1.56e-01      1.13e-03      8.01e-02    1.2e-05
 586100      3.89e-01      1.81e-03      2.01e-01    1.2e-05
 586200      1.72e-01      1.51e-03      8.65e-02    1.2e-05
 586300      3.69e-01      2.67e-04      1.98e-01    1.2e-05
 586400      3.77e-01      6.56e-04      2.01e-01    1.2e-05
 586500      3.74e-01      2.63e-04      2.00e-01    1.2e-05
 586600      2.70e-01      3.05e-03      1.30e-01    1.2e-05
 586700      1.90e-01      1.83e-04      1.02e-01    1.2e-05
 586800      3.84e-01      5.21e-04      2.05e-01    1.2e-05
 586900      1.55e-01      5.38e-04      8.26e-02    1.2e-05
 587000      3.87e-01      2.58e-04      2.08e-01    1.2e-05
 587100      2.06e-01      1.81e-03      1.04e-01    1.2e-05
 587200      7.86e-01      7.37e-04      4.22e-01    1.2e-05
 587300      4.56e-01      1.78e-03      2.38e-01    1.2e-05
 587400      4.37e-01      1.71e-03      2.28e-01    1.2e-05
 587500      3.84e-01      7.10e-04      2.05e-01    1.2e-05
 587600      7.50e-01      4.25e-04      4.02e-01    1.2e-05
 587700      3.72e-01      3.56e-04      1.99e-01    1.2e-05
 587800      3.83e-01      5.89e-04      2.05e-01    1.2e-05
 587900      3.88e-01      3.97e-04      2.08e-01    1.2e-05
 588000      3.99e-01      1.18e-03      2.11e-01    1.2e-05
 588100      3.96e-01      5.61e-04      2.12e-01    1.2e-05
 588200      4.03e-01      1.19e-04      2.16e-01    1.2e-05
 588300      3.93e-01      8.35e-04      2.09e-01    1.2e-05
 588400      3.53e-01      1.93e-04      1.89e-01    1.2e-05
 588500      4.04e-01      8.54e-04      2.15e-01    1.2e-05
 588600      4.17e-01      1.12e-04      2.24e-01    1.2e-05
 588700      4.26e-01      1.86e-04      2.29e-01    1.2e-05
 588800      4.09e-01      2.81e-04      2.20e-01    1.2e-05
 588900      4.26e-01      1.62e-04      2.29e-01    1.2e-05
 589000      3.85e-01      3.76e-04      2.07e-01    1.2e-05
 589100      4.06e-01      7.14e-04      2.17e-01    1.2e-05
 589200      1.96e-01      6.43e-04      1.04e-01    1.2e-05
 589300      3.99e-01      4.61e-04      2.14e-01    1.2e-05
 589400      1.69e-01      1.17e-03      8.72e-02    1.2e-05
 589500      5.23e-01      1.88e-03      2.75e-01    1.2e-05
 589600      2.11e-01      3.50e-04      1.13e-01    1.2e-05
 589700      3.53e-01      5.25e-04      1.89e-01    1.2e-05
 589800      1.85e-01      6.92e-04      9.81e-02    1.2e-05
 589900      3.98e-01      7.73e-04      2.12e-01    1.2e-05
 590000      2.23e-01      1.83e-03      1.15e-01    1.2e-05
 590100      3.86e-01      4.55e-04      2.10e-01    1.2e-05
 590200      3.53e-01      2.50e-04      1.92e-01    1.2e-05
 590300      1.45e-01      8.30e-06      7.91e-02    1.2e-05
 590400      4.00e-01      5.57e-04      2.18e-01    1.2e-05
 590500      3.48e-01      4.63e-04      1.90e-01    1.2e-05
 590600      3.85e-01      2.92e-04      2.10e-01    1.2e-05
 590700      3.59e-01      4.56e-04      1.95e-01    1.2e-05
 590800      3.59e-01      9.54e-04      1.94e-01    1.2e-05
 590900      1.96e-01      1.10e-03      1.04e-01    1.2e-05
 591000      3.70e-01      4.29e-05      2.02e-01    1.2e-05
 591100      3.69e-01      4.68e-04      2.01e-01    1.2e-05
 591200      4.01e-01      8.95e-04      2.17e-01    1.2e-05
 591300      4.17e-01      2.10e-04      2.28e-01    1.2e-05
 591400      3.67e-01      2.26e-04      2.00e-01    1.2e-05
 591500      3.74e-01      6.08e-04      2.04e-01    1.2e-05
 591600      4.31e-01      1.07e-03      2.33e-01    1.2e-05
 591700      2.44e-01      1.50e-03      1.30e-01    1.2e-05
 591800      3.55e-01      1.09e-03      1.91e-01    1.2e-05
 591900      7.17e-01      1.80e-04      3.92e-01    1.2e-05
 592000      4.03e-01      1.40e-04      2.20e-01    1.2e-05
 592100      3.94e-01      8.62e-03      1.11e-01    1.2e-05
 592200      3.28e-01      3.52e-04      1.79e-01    1.2e-05
 592300      3.84e-01      3.26e-04      2.09e-01    1.2e-05
 592400      2.22e-01      1.34e-03      1.18e-01    1.2e-05
 592500      3.73e-01      1.12e-03      2.01e-01    1.2e-05
 592600      3.46e-01      5.55e-04      1.88e-01    1.2e-05
 592700      4.24e-01      9.84e-04      2.30e-01    1.2e-05
 592800      1.36e-01      1.70e-04      7.41e-02    1.2e-05
 592900      4.05e-01      2.03e-04      2.21e-01    1.2e-05
 593000      4.60e-01      2.45e-04      2.51e-01    1.2e-05
 593100      1.77e-01      3.05e-04      9.66e-02    1.2e-05
 593200      3.92e-01      1.87e-04      2.14e-01    1.2e-05
 593300      2.01e-01      4.21e-04      1.10e-01    1.2e-05
 593400      1.92e-01      3.31e-04      1.05e-01    1.2e-05
 593500      3.83e-01      1.22e-03      2.06e-01    1.2e-05
 593600      3.66e-01      5.05e-04      1.99e-01    1.2e-05
 593700      1.48e-01      2.12e-04      8.06e-02    1.2e-05
 593800      1.63e-01      6.88e-04      8.77e-02    1.2e-05
